exp,arm,depth,load_pct,size,trial,t0,submit,priority,alloc,start,finish,scout_start,scout_finish,bg_total,bg_done,work_s,load_cores,load_secs,timedout
e4,coscheduled,14,50,64,10,1788874336.496223234,1788874336.603838,1788874339.658415,1788874341.797721,1788874341.840689,1788874347.090284,1788874336.826119,1788874347.188138,1,1788874336.601947363,5,65,900,0
e4,baseline,14,50,64,10,1788874351.176496333,1788874351.274136,,,,,,,1,1788874351.283101591,5,65,900,1
e4,coscheduled,14,50,64,1,1788874475.497217027,1788874475.604988,1788874483.622151,1788874483.663021,1788874483.707817,1788874488.968443,1788874480.798172,1788874489.059077,1,1788874475.604667624,5,64,900,0
e4,baseline,14,50,64,1,1788874492.727193548,1788874492.825779,,1788874492.924994,1788874492.967674,1788874500.855281,,,1,1788874492.833735894,5,64,900,0
e4,baseline,14,50,64,2,1788874504.648347988,1788874504.745780,,1788874504.852034,1788874504.895077,1788874512.768407,,,1,1788874504.755834641,5,64,900,0
e4,coscheduled,14,50,64,2,1788874516.509305525,1788874516.615988,1788874524.667789,1788874524.710164,1788874524.752702,1788874530.052678,1788874521.836684,1788874530.150234,1,1788874516.616738712,5,64,900,0
e4,coscheduled,14,50,64,3,1788874533.860973880,1788874533.969393,1788874542.005358,1788874542.048427,1788874542.091603,1788874547.355817,1788874539.173565,1788874547.453820,1,1788874533.968872979,5,64,900,0
e4,baseline,14,50,64,3,1788874551.170293041,1788874551.268534,,1788874551.376184,1788874551.419220,1788874559.295856,,,1,1788874551.278252903,5,64,900,0
e4,baseline,14,50,64,4,1788874563.095170630,1788874563.193267,,1788874563.300833,1788874563.343814,1788874571.219478,,,1,1788874563.202377730,5,64,900,0
e4,coscheduled,14,50,64,4,1788874575.027150941,1788874575.133967,1788874583.191375,1788874583.239738,1788874583.284836,1788874588.554243,1788874580.359056,1788874588.650267,1,1788874575.135064288,5,64,900,0
e4,coscheduled,14,50,64,5,1788874592.368338090,1788874592.476259,1788874600.520191,1788874600.563466,1788874600.606790,1788874605.876250,1788874597.689157,1788874605.972453,1,1788874592.476993886,5,64,900,0
e4,baseline,14,50,64,5,1788874609.688208218,1788874609.784955,,1788874609.902222,1788874609.946173,1788874617.823652,,,1,1788874609.795069238,5,64,900,0
e4,coscheduled,14,50,64,6,1788874621.539933641,1788874621.647672,1788874629.691355,1788874629.736779,1788874629.780496,1788874635.043819,1788874626.859633,1788874635.143998,1,1788874621.649703167,5,64,900,0
e4,baseline,14,50,64,6,1788874638.872119165,1788874638.970030,,1788874639.086231,1788874639.130086,1788874647.006151,,,1,1788874638.978152565,5,64,900,0
e4,coscheduled,14,50,64,7,1788874650.820328823,1788874650.928460,1788874658.996782,1788874659.071809,1788874659.117873,1788874664.382754,1788874656.164510,1788874664.478486,1,1788874650.927545366,5,64,900,0
e4,baseline,14,50,64,7,1788874668.203186545,1788874668.299798,,1788874668.408008,1788874668.451785,1788874676.322801,,,1,1788874668.312637925,5,64,900,0
e4,baseline,14,50,64,8,1788874680.042216748,1788874680.139790,,1788874680.248794,1788874680.292982,1788874688.166271,,,1,1788874680.150540099,5,64,900,0
e4,coscheduled,14,50,64,8,1788874691.893283386,1788874692.000702,1788874700.073060,1788874700.116704,1788874700.160434,1788874705.427315,1788874697.238650,1788874705.527886,1,1788874692.003487999,5,64,900,0
e4,coscheduled,14,50,64,9,1788874709.256521404,1788874709.363286,1788874717.433758,1788874717.483090,1788874717.529520,1788874722.795226,1788874714.600547,1788874722.891965,1,1788874709.366546731,5,64,900,0
e4,baseline,14,50,64,9,1788874726.613472738,1788874726.711722,,1788874726.820385,1788874726.864553,1788874734.737910,,,1,1788874726.720729809,5,64,900,0
e4,coscheduled,14,50,64,10,1788874738.506753698,1788874738.614376,1788874746.662758,1788874746.707084,1788874746.751690,1788874752.052011,1788874743.830147,1788874752.151716,1,1788874738.615555196,5,64,900,0
e4,baseline,14,50,64,10,1788874755.863940515,1788874755.962039,,1788874756.073314,1788874756.118107,1788874763.991232,,,1,1788874755.971817364,5,64,900,0
e4,coscheduled,14,49,64,1,1788874767.731042760,1788874767.838949,1788874770.912026,1788874770.956705,1788874771.001201,1788874776.260041,1788874768.077534,1788874776.353538,1,1788874767.838850285,5,63,900,0
e4,baseline,14,49,64,1,1788874780.077202152,1788874780.174631,,1788874780.283585,1788874780.327681,1788874788.202853,,,1,1788874780.186164540,5,63,900,0
e4,coscheduled,14,49,64,2,1788874791.934116917,1788874792.041081,1788874795.116581,1788874795.161399,1788874795.206090,1788874800.464437,1788874792.281996,1788874800.558784,1,1788874792.042668111,5,63,900,0
e4,baseline,14,49,64,2,1788874804.360294787,1788874804.457854,,1788874804.567330,1788874804.611976,1788874812.486883,,,1,1788874804.467915257,5,63,900,0
e4,coscheduled,14,49,64,3,1788874816.308390647,1788874816.416058,1788874819.488393,1788874819.533511,1788874819.578555,1788874824.838278,1788874816.654085,1788874824.932388,1,1788874816.418708901,5,63,900,0
e4,baseline,14,49,64,3,1788874828.828051093,1788874828.924459,,1788874829.051244,1788874829.096255,1788874836.971508,,,1,1788874828.935005581,5,63,900,0
e4,coscheduled,14,49,64,4,1788874840.856956710,1788874840.964030,1788874844.051468,1788874844.096544,1788874844.141761,1788874849.401781,1788874841.215842,1788874849.502810,1,1788874840.965624545,5,63,900,0
e4,baseline,14,49,64,4,1788874853.350218668,1788874853.448211,,1788874853.559029,1788874853.603998,1788874861.478938,,,1,1788874853.458488597,5,63,900,0
e4,baseline,14,49,64,5,1788874865.325869201,1788874865.423310,,1788874865.535472,1788874865.580590,1788874873.455609,,,1,1788874865.434888866,5,63,900,0
e4,coscheduled,14,49,64,5,1788874877.240071152,1788874877.347336,1788874880.422800,1788874880.467923,1788874880.513220,1788874885.771448,1788874877.587847,1788874885.874471,1,1788874877.348942084,5,63,900,0
e4,baseline,14,49,64,6,1788874889.627938900,1788874889.724434,,1788874889.837364,1788874889.882847,1788874897.760612,,,1,1788874889.734263763,5,63,900,0
e4,coscheduled,14,49,64,6,1788874901.550327351,1788874901.658410,1788874904.736903,1788874904.782313,1788874904.827829,1788874910.087543,1788874901.901718,1788874910.190934,1,1788874901.657329894,5,63,900,0
e4,coscheduled,14,49,64,7,1788874913.936260833,1788874914.044432,1788874917.121848,1788874917.167553,1788874917.213056,1788874922.472993,1788874914.286546,1788874922.568005,1,1788874914.042688755,5,63,900,0
e4,baseline,14,49,64,7,1788874926.381937584,1788874926.478723,,1788874926.590152,1788874926.635625,1788874934.512622,,,1,1788874926.490864746,5,63,900,0
e4,coscheduled,14,49,64,8,1788874938.292934740,1788874938.400292,1788874941.477800,1788874941.523626,1788874941.569534,1788874946.830282,1788874938.642160,1788874946.926600,1,1788874938.401252402,5,63,900,0
e4,baseline,14,49,64,8,1788874950.837011625,1788874950.935991,,1788874951.061624,1788874951.107503,1788874959.043158,,,1,1788874950.943788839,5,63,900,0
e4,coscheduled,14,49,64,9,1788874962.854290133,1788874962.961511,1788874966.051906,1788874966.097700,1788874966.143987,1788874971.404925,1788874963.216423,1788874971.507508,1,1788874962.961764817,5,63,900,0
e4,baseline,14,49,64,9,1788874975.380576789,1788874975.478372,,1788874975.592912,1788874975.638959,1788874983.516053,,,1,1788874975.486656165,5,63,900,0
e4,baseline,14,49,64,10,1788874987.383321464,1788874987.482636,,1788874987.598015,1788874987.644270,1788874995.521092,,,1,1788874987.489759622,5,63,900,0
e4,coscheduled,14,49,64,10,1788874999.389671684,1788874999.496735,1788875002.577878,1788875002.623944,1788875002.670558,1788875007.931583,1788874999.742420,1788875008.036128,1,1788874999.496817108,5,63,900,0
e4,coscheduled,14,48,64,1,1788875013.925299847,1788875014.032921,1788875017.113493,1788875017.159878,1788875017.206366,1788875022.474574,1788875014.277372,1788875022.578870,1,1788875014.031938941,5,62,900,0
e4,baseline,14,48,64,1,1788875026.400053977,1788875026.497098,,1788875026.610875,1788875026.657540,1788875034.532118,,,1,1788875026.507795821,5,62,900,0
e4,coscheduled,14,48,64,2,1788875038.316614973,1788875038.423053,1788875041.503292,1788875041.549799,1788875041.596457,1788875046.853907,1788875038.667411,1788875046.950537,1,1788875038.424032238,5,62,900,0
e4,baseline,14,48,64,2,1788875050.869110293,1788875050.967499,,1788875051.097943,1788875051.144540,1788875059.042184,,,1,1788875050.975923670,5,62,900,0
e4,coscheduled,14,48,64,3,1788875062.860826468,1788875062.967317,1788875066.058456,1788875066.104831,1788875066.151571,1788875071.415581,1788875063.222337,1788875071.518710,1,1788875062.968188291,5,62,900,0
e4,baseline,14,48,64,3,1788875075.400412185,1788875075.499725,,1788875075.614796,1788875075.661587,1788875083.538892,,,1,1788875075.507705327,5,62,900,0
e4,baseline,14,48,64,4,1788875087.417386451,1788875087.515023,,1788875087.631794,1788875087.678915,1788875095.557379,,,1,1788875087.524306779,5,62,900,0
e4,coscheduled,14,48,64,4,1788875099.431955676,1788875099.538722,1788875102.622877,1788875102.669737,1788875102.716769,1788875107.982224,1788875099.786824,1788875108.086404,1,1788875099.538995114,5,62,900,0
e4,coscheduled,14,48,64,5,1788875113.994820705,1788875114.101747,1788875117.185388,1788875117.232292,1788875117.279268,1788875122.538693,1788875114.348350,1788875122.643104,1,1788875114.103991932,5,62,900,0
e4,baseline,14,48,64,5,1788875126.462697680,1788875126.560312,,1788875126.675221,1788875126.722395,1788875134.598766,,,1,1788875126.570977141,5,62,900,0
e4,baseline,14,48,64,6,1788875138.461164930,1788875138.559203,,1788875138.673449,1788875138.720435,1788875146.593203,,,1,1788875138.567808923,5,62,900,0
e4,coscheduled,14,48,64,6,1788875150.447281830,1788875150.554861,1788875153.639718,1788875153.686973,1788875153.734474,1788875159.059864,1788875150.803804,1788875159.163805,1,1788875150.554921314,5,62,900,0
e4,baseline,14,48,64,7,1788875163.035410798,1788875163.132814,,1788875163.249183,1788875163.296979,1788875171.173937,,,1,1788875163.143836338,5,62,900,0
e4,coscheduled,14,48,64,7,1788875175.068300493,1788875175.176223,1788875178.264476,1788875178.312013,1788875178.359883,1788875183.620202,1788875175.427140,1788875183.725481,1,1788875175.175065072,5,62,900,0
e4,baseline,14,48,64,8,1788875187.592652514,1788875187.690259,,1788875187.807711,1788875187.855508,1788875195.732949,,,1,1788875187.699891334,5,62,900,0
e4,coscheduled,14,48,64,8,1788875199.595574473,1788875199.701525,1788875202.789705,1788875202.837230,1788875202.885104,1788875208.144907,1788875199.953294,1788875208.251026,1,1788875199.702767322,5,62,900,0
e4,coscheduled,14,48,64,9,1788875212.047343413,1788875212.154963,1788875215.243729,1788875215.291911,1788875215.340196,1788875220.598302,1788875212.405839,1788875220.697663,1,1788875212.154902235,5,62,900,0
e4,baseline,14,48,64,9,1788875224.506278391,1788875224.603861,,1788875224.720518,1788875224.768517,1788875232.641356,,,1,1788875224.612741669,5,62,900,0
e4,baseline,14,48,64,10,1788875236.515010859,1788875236.611855,,1788875236.729306,1788875236.778398,1788875244.650360,,,1,1788875236.621989399,5,62,900,0
e4,coscheduled,14,48,64,10,1788875248.524027952,1788875248.630382,1788875251.718602,1788875251.767095,1788875251.815582,1788875257.080823,1788875248.881933,1788875257.187455,1,1788875248.632827528,5,62,900,0
e4,coscheduled,14,47,64,1,1788875261.101358549,1788875261.209141,1788875264.298731,1788875264.347953,1788875264.396921,1788875269.658953,1788875261.462519,1788875269.765399,1,1788875261.209051415,5,61,900,0
e4,baseline,14,47,64,1,1788875273.615886505,1788875273.712551,,1788875273.830482,1788875273.878857,1788875281.757056,,,1,1788875273.724324733,5,61,900,0
e4,baseline,14,47,64,2,1788875285.623720729,1788875285.721533,,1788875285.841634,1788875285.890259,1788875293.768877,,,1,1788875285.733277329,5,61,900,0
e4,coscheduled,14,47,64,2,1788875297.624226752,1788875297.731675,1788875300.823841,1788875300.872324,1788875300.921066,1788875306.184135,1788875297.987121,1788875306.292342,1,1788875297.731464461,5,61,900,0
e4,baseline,14,47,64,3,1788875310.188113709,1788875310.286120,,1788875310.404393,1788875310.453546,1788875318.329331,,,1,1788875310.295419085,5,61,900,0
e4,coscheduled,14,47,64,3,1788875322.226406910,1788875322.332756,1788875325.426037,1788875325.475196,1788875325.524479,1788875330.786625,1788875322.588984,1788875330.886436,1,1788875322.336195515,5,61,900,0
e4,coscheduled,14,47,64,4,1788875334.884291806,1788875334.993515,1788875338.084093,1788875338.133188,1788875338.182062,1788875343.445425,1788875335.247949,1788875343.552254,1,1788875334.990722640,5,61,900,0
e4,baseline,14,47,64,4,1788875347.491448924,1788875347.588753,,1788875347.708390,1788875347.757765,1788875355.635178,,,1,1788875347.600551651,5,61,900,0
e4,coscheduled,14,47,64,5,1788875359.587686914,1788875359.695557,1788875362.791722,1788875362.840572,1788875362.889587,1788875368.156850,1788875359.954045,1788875368.265863,1,1788875359.695502291,5,61,900,0
e4,baseline,14,47,64,5,1788875372.097642659,1788875372.194422,,1788875372.313914,1788875372.363529,1788875380.240143,,,1,1788875372.205024470,5,61,900,0
e4,baseline,14,47,64,6,1788875384.060662071,1788875384.157737,,1788875384.277212,1788875384.326892,1788875392.200226,,,1,1788875384.167195964,5,61,900,0
e4,coscheduled,14,47,64,6,1788875396.031927278,1788875396.139740,1788875399.236479,1788875399.286376,1788875399.336362,1788875404.605066,1788875396.399314,1788875404.706078,1,1788875396.139226428,5,61,900,0
e4,coscheduled,14,47,64,7,1788875408.633037448,1788875408.741078,1788875411.856373,1788875411.907120,1788875411.957472,1788875417.222354,1788875409.018652,1788875417.331239,1,1788875408.739832321,5,61,900,0
e4,baseline,14,47,64,7,1788875421.282614138,1788875421.380312,,1788875421.500835,1788875421.550444,1788875429.431926,,,1,1788875421.390498134,5,61,900,0
e4,coscheduled,14,47,64,8,1788875433.355030714,1788875433.462168,1788875436.561714,1788875436.611413,1788875436.661233,1788875441.925550,1788875433.724037,1788875442.033785,1,1788875433.463725690,5,61,900,0
e4,baseline,14,47,64,8,1788875448.010391376,1788875448.108117,,1788875448.227865,1788875448.277723,1788875456.158090,,,1,1788875448.118576004,5,61,900,0
e4,coscheduled,14,47,64,9,1788875459.996040812,1788875460.103731,1788875463.201370,1788875463.251398,1788875463.301664,1788875468.562729,1788875460.363692,1788875468.663897,1,1788875460.105076562,5,61,900,0
e4,baseline,14,47,64,9,1788875472.592428139,1788875472.689587,,1788875472.808976,1788875472.858661,1788875480.737071,,,1,1788875472.701191427,5,61,900,0
e4,coscheduled,14,47,64,10,1788875484.703253805,1788875484.809928,1788875487.924339,1788875487.974287,1788875488.024586,1788875493.287138,1788875485.086413,1788875493.396985,1,1788875484.810525543,5,61,900,0
e4,baseline,14,47,64,10,1788875497.322538991,1788875497.419889,,1788875497.541080,1788875497.591415,1788875505.470150,,,1,1788875497.429445885,5,61,900,0
